label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
Political,8,1,1,5,6,0,2,0,1,1,6,18,6,25,13,15,31,0,4,3,18,0,5,0,0,7,3,11,0,0,2,5,12,22,0,1,0,1,2,2,4,0,4,8,3,1,2,1,10,22,5,3,0,3,11,0,0,2,6,8,4,0,20,5,18,0,7,6,25,7,0,0,0,0,2,3,0,0,14,4,1,1,11,10,2,2,0,1,3,15,2,13,9,0,0,17,8,0,1,1,3,2,0,2,9,0,16,0,16,12,1,0,6,11,0,0,3,0,0,3,1,24,0,9,0,1,0,3,2,0,3,4,0,2,1,2,0,7,8,0,13,2,0,3,6,3,0,16,26,0,0,0,0,10,0,3,3,7,0,8,11,32,1,9,1,1,1,0,14,1,0,0,0,0,11,0,3,14,1,0,14,11,3,5,0,0,0,5,25,0,0,12,3,0,0,1,11,0,0,6,0,1,4,1,0,1,0,3,4,0,0,15,2,0,16,2,0,3,0,22,0,0,2,1,17,0,3,7,2,13,3,0,0,0,0,1,0,8,3,6,0,1,1,0,5,0,6,5,0,7,0,22,1,1,0,0,0,0,4,2,0,0,4,44,0,1,1,0,0,3,0,6,3,0,0,5,3,0,0,6,0,0,21,1,3,9,0,1,0,0,0,13,0,0,18,0,1,0,2,0
Political,1,0,5,4,0,0,0,0,0,0,5,0,2,5,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,0,3,2,0,2,0,0,2,0,4,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,1,2,0,0,0,0,1,2,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,13,1,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,2,0,3,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,5,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Political,2,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,1,0,0,1,0,0,0,0,4,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,1,0,0,2,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,6,4,2,2,0,0,0,0,0,2,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0
Political,0,1,0,0,0,0,0,1,0,0,0,3,3,1,0,2,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,4,1,1,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,5,0,7,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,0,3,0,5,0,0,0,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0
Political,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
Political,3,1,1,2,0,0,2,0,0,0,4,0,3,2,1,1,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,2,1,0,0,0,0,0,1,9,2,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,2,0,3,0,2,9,0,0,0,0,2,0,0,5,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,3,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,2,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0
Political,0,1,3,2,2,0,0,0,0,0,1,0,6,7,5,0,7,0,2,0,0,5,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,12,0,1,2,0,0,3,0,0,0,0,2,3,0,4,0,1,1,0,0,1,0,1,1,0,4,0,0,0,4,0,2,20,1,0,0,1,8,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,2,14,0,0,0,0,0,0,0,1,0,2,0,0,12,0,1,0,0,1,0,0,3,0,2,0,3,0,11,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,9,2,1,3,0,3,14,0,4,0,6,0,0,4,6,0,0,2,0,1,0,0,0,0,1,0,0,0,0,7,2,1,2,0,0,1,0,0,0,0,1,0,2,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,8,0,1,0,0,1,0,1,0,0,0,3,0,1,2,0,5,0,1,0
Political,0,1,0,0,2,0,0,1,1,0,1,0,4,0,0,0,7,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,4,2,0,0,2,4,2,0,1,1,0,0,0,0,1,0,2,0,0,0,3,2,0,0,0,1,1,0,0,0,1,3,1,0,1,0,0,6,0,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,3,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,6,0,1,1,0,0,0,0,0,2,0,0,0,0,1,1,1,0,1,0,1,0,0,4,0,0,2,0,1,1,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,0,1,3,0,0,1,0,0,0,1,2,0,0
Political,3,1,0,2,3,0,0,0,0,1,0,0,2,8,1,3,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,9,0,1,0,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,3,0,0,0,0,0,2,4,1,0,3,1,0,0,1,0,1,1,0,0,1,3,0,6,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,3,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,2,0,0,1,7,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,7,0,3,2,0,7,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4,0,0,5,0,2,0,0,0
Political,12,0,2,0,0,1,0,0,0,1,0,0,5,9,4,1,5,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,3,0,1,0,0,4,13,0,3,0,0,1,0,0,1,0,3,0,3,7,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,20,1,0,0,0,0,0,0,2,9,0,0,0,0,1,1,0,0,0,0,0,0,7,1,0,0,1,3,0,0,5,1,0,0,0,2,4,4,0,1,0,0,0,0,3,0,0,0,1,2,1,0,0,0,0,0,1,0,2,1,2,0,0,0,0,4,1,0,0,0,0,4,0,0,1,2,0,1,1,1,0,1,0,2,0,0,2,0,1,0,0,0,4,0,0,5,0,0,6,2,1,2,0,0,1,1,4,0,1,0,1,0,0,0,6,0,0,2,0,3,3,0,0,0,1,0,0,0,0,5,4,0,2,0,1,1,0,0,0,0,2,0,9,0,7,2,0,10,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,1,19,1,0,4,0,1,0,0,0
Political,3,1,0,2,0,0,0,2,0,1,2,0,2,12,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,7,1,0,0,0,0,3,1,0,0,0,2,10,0,3,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,6,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,0,1,0,0,0,0,2,5,0,0,0,0,2,4,0,0,0,1,0,1,0,1,1,2,0,6,0,0,3,1,0,0,0,0,0,6,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,9,1,0,0,0,0,0,10,0,0,4,0,0,0,0,0
Political,6,1,14,19,0,0,1,0,0,10,1,3,18,29,18,0,22,0,1,0,0,0,0,0,0,1,2,0,0,0,3,2,9,5,1,0,0,20,0,1,1,0,8,26,3,2,0,0,8,27,1,2,0,6,10,0,0,7,4,10,2,1,0,0,3,2,1,0,1,26,2,0,0,0,6,1,1,1,5,0,1,0,7,2,1,0,0,0,1,1,0,25,1,1,2,4,5,2,0,1,1,3,0,1,2,0,1,0,4,2,1,2,5,5,0,0,1,3,6,3,0,29,0,0,1,0,0,0,0,0,0,2,1,0,2,1,18,2,10,0,39,5,0,0,1,0,0,1,1,0,0,0,0,4,0,1,4,0,0,3,8,5,0,4,0,0,2,4,3,0,0,0,0,0,11,0,0,2,0,0,17,6,38,0,1,1,1,2,31,1,0,0,4,2,0,0,12,2,1,5,0,5,2,5,4,1,5,0,1,1,1,6,1,0,15,0,1,2,1,0,0,0,3,0,13,0,9,12,0,4,0,0,0,18,0,0,0,1,0,6,1,0,0,0,1,0,12,14,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,2,0,0,1,27,0,2,1,1,0,0,2,1,0,9,4,17,4,0,3,0,0,0,35,0,0,15,0,1,0,1,1
Political,1,0,1,0,0,0,0,0,0,2,2,0,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,5,0,0,0,0,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,1,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,8,1,1,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,5,0,0,0
Political,0,0,0,0,1,0,0,0,0,0,1,0,3,4,1,2,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,4,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,3,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,1,4,0,0,3,0,0,4,1,0,0,0,0,1,0,0,13,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,2,0,3,0,0,0,0,0,0,1,0,0,1,4,0,5,0,0,0,0,0,2,0,0,1,2,3,0,1,0,7,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
Political,0,0,0,2,0,0,0,0,0,0,0,0,2,3,4,5,5,1,0,1,0,0,4,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,2,0,1,0,1,0,4,0,1,0,0,1,0,0,0,1,3,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,1,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,3
Political,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0
Political,2,4,6,2,4,1,2,1,0,5,6,1,5,5,3,4,18,0,4,0,4,10,6,2,0,2,0,9,0,0,12,0,2,12,0,0,0,7,1,1,6,3,9,1,0,0,0,0,2,6,18,1,4,6,5,0,1,3,0,3,2,4,14,3,1,1,5,0,1,2,3,0,0,1,4,1,0,1,12,2,0,1,4,3,3,3,4,1,1,0,2,2,5,0,4,2,10,1,5,1,0,2,0,2,15,4,0,0,4,5,2,6,0,4,0,0,15,0,0,1,1,7,0,0,4,1,0,0,0,0,1,2,1,0,2,4,1,3,9,0,5,2,5,3,1,0,3,3,6,0,2,0,0,1,3,0,4,2,1,4,1,9,0,7,2,1,2,4,4,2,0,0,0,7,6,0,3,3,0,0,4,0,1,1,2,0,3,1,7,1,5,13,5,3,0,4,0,0,0,4,0,2,4,2,1,0,3,0,1,0,4,4,3,2,8,0,0,0,0,8,1,0,2,0,4,0,4,5,3,1,1,0,0,0,0,0,0,2,0,2,0,3,4,0,7,0,1,3,1,4,1,2,3,2,0,0,0,0,2,1,0,1,1,3,0,0,0,1,0,0,0,0,1,1,0,3,0,0,2,0,0,0,7,1,0,6,0,3,2,0,0,5,4,0,6,0,1,0,10,5
Political,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Political,0,0,1,1,1,1,0,0,12,0,1,1,0,0,0,5,1,0,0,0,1,0,4,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,4,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,3,5,0,0,2,4,1,0,2,0,1,3,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,4,0,1,0,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,1,0,0,0,3,1
Political,3,1,1,7,0,1,0,2,0,2,17,0,14,2,4,11,5,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,6,0,0,0,0,0,0,2,4,0,5,3,0,4,0,0,0,11,1,2,5,2,0,0,0,3,0,12,1,2,2,2,1,0,0,0,1,0,2,4,0,8,5,0,0,0,2,0,0,0,0,1,2,0,0,4,0,0,0,13,1,0,5,6,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,15,0,3,2,21,1,1,2,0,2,5,0,0,0,3,0,1,0,0,0,1,1,0,8,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,9,0,1,1,0,1,0,0,0,1,0,0,2,1,2,0,0,0,0,0,2,0,2,1,0,0,0,1,2,1,1,0,0,4,4,9,47,0,4,0,0,1,3,2,0,0,1,16,1,0,0,0,0,5,2,0,0,4,1,0,0,0,0,4,0,0,2,0,2,0,4,0,2,5,0,3,0,2,0,0,2,1,1,2,0,2,0,0,1,0,0,0,1,0,0,2,8,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,4,1,0,0,3,4,0,9,1,0,0,0,1,0,10,0,2,0,8,0,0,0
Political,2,4,0,1,1,0,0,0,0,0,0,1,5,1,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,8,0,0,3,0,0,0,0,1,0,0,1,0,4,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3,1,0,1,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,1,0,1,4,0,0,0,0,2,0,0,0,10,0,0,0,0,1,5,0,0,1,1,0,0,1,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,4,0,1,0,4,0,2,0,0,6,0,1,2,0,0,0,0,0,3,0,2,0,0,0,3,0,0,0,0,3,1,0,0,4,0,0,2,0,0,0,0,0,1,2,1,2,0,0,0,0,2,1,8,0,0,4,0,3,1,0,0,0,2,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,1,3,1,0,5,0,0,0,0,0,4,0,0,0,0,0,0,2,1
Political,3,2,0,1,1,0,0,0,0,0,1,0,4,5,5,0,33,1,0,0,0,2,15,0,0,0,0,3,0,0,0,1,2,2,0,0,0,2,0,2,2,5,0,3,0,0,0,0,2,5,0,2,0,1,7,0,0,3,0,0,1,7,2,1,0,1,0,3,0,1,0,0,1,0,0,6,0,0,10,1,0,0,1,0,3,0,0,0,0,0,1,2,3,0,1,28,5,0,30,0,1,0,0,1,2,0,0,1,1,1,0,1,1,19,0,1,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,1,1,1,1,0,0,6,2,0,0,1,0,0,5,1,0,5,1,0,0,0,0,1,0,0,4,2,0,0,0,2,0,7,0,0,1,0,0,0,0,0,0,2,5,0,1,3,0,0,0,5,0,0,0,0,0,5,2,0,2,7,1,1,1,0,6,0,1,3,1,6,2,1,0,0,0,0,0,0,0,0,16,2,5,0,0,1,1,1,2,0,1,1,9,0,1,8,0,2,0,0,0,0,0,0,2,1,1,0,0,1,0,2,14,0,3,2,0,2,0,3,3,1,0,0,0,0,0,14,0,3,0,0,1,3,10,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,5,0,1,9,0,1,2,0,0,2,1,0,3,0,0,0,0,0
